tool,run,parameter,moment,value
nm7,253,P3,prse,Inf
nm7,253,P4,prse,Inf
nm7,253,P5,prse,Inf
nm7,253,P6,prse,Inf
nm7,253,P7,prse,Inf
nm7,253,P8,prse,Inf
nm7,253,P9,prse,Inf
nm7,253,P10,prse,Inf
nm7,253,P11,prse,Inf
nm7,253,P12,prse,Inf
nm7,253,P13,prse,Inf
nm7,253,P14,prse,Inf
nm7,253,ofv,minimum,2499.22476249004
nm7,254,prob,text,254 phase1 2 CMT like 1004 but diff. initial on V3
nm7,254,min,status,0
nm7,254,P1,estimate,9.1568
nm7,254,P2,estimate,23.4002
nm7,254,P3,estimate,0.0805668
nm7,254,P4,estimate,4.74153
nm7,254,P5,estimate,97.2616
nm7,254,P6,estimate,0.920091
nm7,254,P7,estimate,0.767934
nm7,254,P8,estimate,0.0546249
nm7,254,P9,estimate,0.0856274
nm7,254,P10,estimate,0
nm7,254,P11,estimate,0.0710156
nm7,254,P12,estimate,0
nm7,254,P13,estimate,0
nm7,254,P14,estimate,0.144785
nm7,254,P1,prse,Inf
nm7,254,P2,prse,Inf
nm7,254,P3,prse,Inf
nm7,254,P4,prse,Inf
nm7,254,P5,prse,Inf
nm7,254,P6,prse,Inf
nm7,254,P7,prse,Inf
nm7,254,P8,prse,Inf
nm7,254,P9,prse,Inf
nm7,254,P10,prse,Inf
nm7,254,P11,prse,Inf
nm7,254,P12,prse,Inf
nm7,254,P13,prse,Inf
nm7,254,P14,prse,Inf
nm7,254,ofv,minimum,2423.05677131829
nm7,255,prob,text,255 phase1 2 CMT like 1004 but diff. initial on V3
nm7,255,min,status,0
nm7,255,P1,estimate,8.42281
nm7,255,P2,estimate,21.6124
nm7,255,P3,estimate,0.0714003
nm7,255,P4,estimate,3.78272
nm7,255,P5,estimate,109.775
nm7,255,P6,estimate,0.939841
nm7,255,P7,estimate,1.76577
nm7,255,P8,estimate,0.0690209
nm7,255,P9,estimate,0.156812
nm7,255,P10,estimate,0
nm7,255,P11,estimate,0.125804
nm7,255,P12,estimate,0
nm7,255,P13,estimate,0
nm7,255,P14,estimate,0.102687
nm7,255,P1,prse,Inf
nm7,255,P2,prse,Inf
nm7,255,P3,prse,Inf
nm7,255,P4,prse,Inf
nm7,255,P5,prse,Inf
nm7,255,P6,prse,Inf
nm7,255,P7,prse,Inf
nm7,255,P8,prse,Inf
nm7,255,P9,prse,Inf
nm7,255,P10,prse,Inf
nm7,255,P11,prse,Inf
nm7,255,P12,prse,Inf
nm7,255,P13,prse,Inf
nm7,255,P14,prse,Inf
nm7,255,ofv,minimum,2270.56175796648
nm7,256,prob,text,256 phase1 2 CMT like 1004 but diff. initial on V3
nm7,256,min,status,0
nm7,256,P1,estimate,8.24058
nm7,256,P2,estimate,20.6895
nm7,256,P3,estimate,0.0695472
nm7,256,P4,estimate,3.81431
nm7,256,P5,estimate,99.7787
nm7,256,P6,estimate,1.089
nm7,256,P7,estimate,1.61509
nm7,256,P8,estimate,0.0724407
nm7,256,P9,estimate,0.189956
nm7,256,P10,estimate,0
nm7,256,P11,estimate,0.0966287
nm7,256,P12,estimate,0
nm7,256,P13,estimate,0
nm7,256,P14,estimate,0.105171
nm7,256,P1,prse,Inf
nm7,256,P2,prse,Inf
nm7,256,P3,prse,Inf
nm7,256,P4,prse,Inf
nm7,256,P5,prse,Inf
nm7,256,P6,prse,Inf
nm7,256,P7,prse,Inf
nm7,256,P8,prse,Inf
nm7,256,P9,prse,Inf
nm7,256,P10,prse,Inf
nm7,256,P11,prse,Inf
nm7,256,P12,prse,Inf
nm7,256,P13,prse,Inf
nm7,256,P14,prse,Inf
nm7,256,ofv,minimum,2161.05027004837
nm7,257,prob,text,257 phase1 2 CMT like 1004 but diff. initial on V3
nm7,257,min,status,0
nm7,257,P1,estimate,6.83996
nm7,257,P2,estimate,20.5558
nm7,257,P3,estimate,0.0582205
nm7,257,P4,estimate,4.03082
nm7,257,P5,estimate,229.036
nm7,257,P6,estimate,0.952356
nm7,257,P7,estimate,2.17268
nm7,257,P8,estimate,0.068536
nm7,257,P9,estimate,0.280204
nm7,257,P10,estimate,0
nm7,257,P11,estimate,0.176701
nm7,257,P12,estimate,0
nm7,257,P13,estimate,0
nm7,257,P14,estimate,0.125102
nm7,257,P1,prse,Inf
nm7,257,P2,prse,Inf
nm7,257,P3,prse,Inf
nm7,257,P4,prse,Inf
nm7,257,P5,prse,Inf
nm7,257,P6,prse,Inf
nm7,257,P7,prse,Inf
nm7,257,P8,prse,Inf
nm7,257,P9,prse,Inf
nm7,257,P10,prse,Inf
nm7,257,P11,prse,Inf
nm7,257,P12,prse,Inf
nm7,257,P13,prse,Inf
nm7,257,P14,prse,Inf
nm7,257,ofv,minimum,2565.77869760149
nm7,258,prob,text,258 phase1 2 CMT like 1004 but diff. initial on V3
nm7,258,min,status,0
nm7,258,P1,estimate,7.07118
nm7,258,P2,estimate,25.017
nm7,258,P3,estimate,0.0735213
nm7,258,P4,estimate,4.5495
nm7,258,P5,estimate,102.345
nm7,258,P6,estimate,0.981534
nm7,258,P7,estimate,2.64196
nm7,258,P8,estimate,0.0646983
nm7,258,P9,estimate,0.11843
nm7,258,P10,estimate,0
nm7,258,P11,estimate,0.126407
nm7,258,P12,estimate,0
nm7,258,P13,estimate,0
nm7,258,P14,estimate,0.129196
nm7,258,P1,prse,Inf
nm7,258,P2,prse,Inf
nm7,258,P3,prse,Inf
nm7,258,P4,prse,Inf
nm7,258,P5,prse,Inf
nm7,258,P6,prse,Inf
nm7,258,P7,prse,Inf
nm7,258,P8,prse,Inf
nm7,258,P9,prse,Inf
nm7,258,P10,prse,Inf
nm7,258,P11,prse,Inf
nm7,258,P12,prse,Inf
nm7,258,P13,prse,Inf
nm7,258,P14,prse,Inf
nm7,258,ofv,minimum,2182.74370551194
nm7,259,prob,text,259 phase1 2 CMT like 1004 but diff. initial on V3
nm7,259,min,status,0
nm7,259,P1,estimate,7.75896
nm7,259,P2,estimate,19.634
nm7,259,P3,estimate,0.0603321
nm7,259,P4,estimate,3.23333
nm7,259,P5,estimate,148.405
nm7,259,P6,estimate,0.946662
nm7,259,P7,estimate,2.17251
nm7,259,P8,estimate,0.0731818
nm7,259,P9,estimate,0.177704
nm7,259,P10,estimate,0
nm7,259,P11,estimate,0.187133
nm7,259,P12,estimate,0
nm7,259,P13,estimate,0
nm7,259,P14,estimate,0.0825153
nm7,259,P1,prse,Inf
nm7,259,P2,prse,Inf
nm7,259,P3,prse,Inf
nm7,259,P4,prse,Inf
nm7,259,P5,prse,Inf
nm7,259,P6,prse,Inf
nm7,259,P7,prse,Inf
nm7,259,P8,prse,Inf
nm7,259,P9,prse,Inf
nm7,259,P10,prse,Inf
nm7,259,P11,prse,Inf
nm7,259,P12,prse,Inf
nm7,259,P13,prse,Inf
nm7,259,P14,prse,Inf
nm7,259,ofv,minimum,3062.71007975948
nm7,260,prob,text,260 phase1 2 CMT like 1004 but diff. initial on V3
nm7,260,min,status,0
nm7,260,P1,estimate,7.73179
nm7,260,P2,estimate,19.5531
nm7,260,P3,estimate,0.069367
nm7,260,P4,estimate,3.75181
nm7,260,P5,estimate,96.4025
nm7,260,P6,estimate,1.27697
nm7,260,P7,estimate,1.34719
nm7,260,P8,estimate,0.071318
nm7,260,P9,estimate,0.178742
nm7,260,P10,estimate,0
nm7,260,P11,estimate,0.143613
nm7,260,P12,estimate,0
nm7,260,P13,estimate,0
nm7,260,P14,estimate,0.128433
nm7,260,P1,prse,Inf
nm7,260,P2,prse,Inf
nm7,260,P3,prse,Inf
nm7,260,P4,prse,Inf
nm7,260,P5,prse,Inf
nm7,260,P6,prse,Inf
nm7,260,P7,prse,Inf
nm7,260,P8,prse,Inf
nm7,260,P9,prse,Inf
nm7,260,P10,prse,Inf
nm7,260,P11,prse,Inf
nm7,260,P12,prse,Inf
nm7,260,P13,prse,Inf
nm7,260,P14,prse,Inf
nm7,260,ofv,minimum,2452.84877300094
nm7,261,prob,text,261 phase1 2 CMT like 1004 but diff. initial on V3
nm7,261,min,status,0
nm7,261,P1,estimate,9.08296
nm7,261,P2,estimate,23.0361
nm7,261,P3,estimate,0.0758412
nm7,261,P4,estimate,3.80143
nm7,261,P5,estimate,109.267
nm7,261,P6,estimate,1.03463
nm7,261,P7,estimate,1.72696
nm7,261,P8,estimate,0.056967
nm7,261,P9,estimate,0.25593
nm7,261,P10,estimate,0
nm7,261,P11,estimate,0.0948064
nm7,261,P12,estimate,0
nm7,261,P13,estimate,0
nm7,261,P14,estimate,0.0845266
nm7,261,P1,prse,Inf
nm7,261,P2,prse,Inf
nm7,261,P3,prse,Inf
nm7,261,P4,prse,Inf
nm7,261,P5,prse,Inf
nm7,261,P6,prse,Inf
nm7,261,P7,prse,Inf
nm7,261,P8,prse,Inf
nm7,261,P9,prse,Inf
nm7,261,P10,prse,Inf
nm7,261,P11,prse,Inf
nm7,261,P12,prse,Inf
nm7,261,P13,prse,Inf
nm7,261,P14,prse,Inf
nm7,261,ofv,minimum,2851.24172142713
nm7,262,prob,text,262 phase1 2 CMT like 1004 but diff. initial on V3
nm7,262,min,status,0
nm7,262,P1,estimate,8.77226
nm7,262,P2,estimate,22.432
nm7,262,P3,estimate,0.0746636
nm7,262,P4,estimate,4.22848
nm7,262,P5,estimate,103.017
nm7,262,P6,estimate,0.97273
nm7,262,P7,estimate,1.53596
nm7,262,P8,estimate,0.0648598
nm7,262,P9,estimate,0.153794
nm7,262,P10,estimate,0
nm7,262,P11,estimate,0.117687
nm7,262,P12,estimate,0
nm7,262,P13,estimate,0
nm7,262,P14,estimate,0.138722
nm7,262,P1,prse,Inf
nm7,262,P2,prse,Inf
nm7,262,P3,prse,Inf
nm7,262,P4,prse,Inf
nm7,262,P5,prse,Inf
nm7,262,P6,prse,Inf
nm7,262,P7,prse,Inf
nm7,262,P8,prse,Inf
nm7,262,P9,prse,Inf
nm7,262,P10,prse,Inf
nm7,262,P11,prse,Inf
nm7,262,P12,prse,Inf
nm7,262,P13,prse,Inf
nm7,262,P14,prse,Inf
nm7,262,ofv,minimum,2189.97435706404
nm7,263,prob,text,263 phase1 2 CMT like 1004 but diff. initial on V3
nm7,263,min,status,0
nm7,263,P1,estimate,9.32648
nm7,263,P2,estimate,20.478
nm7,263,P3,estimate,0.0712872
nm7,263,P4,estimate,3.74918
nm7,263,P5,estimate,94.6005
nm7,263,P6,estimate,0.899071
nm7,263,P7,estimate,1.88528
nm7,263,P8,estimate,0.068511
nm7,263,P9,estimate,0.171092
nm7,263,P10,estimate,0
nm7,263,P11,estimate,0.0840019
nm7,263,P12,estimate,0
nm7,263,P13,estimate,0
nm7,263,P14,estimate,0.0678282
nm7,263,P1,prse,Inf
nm7,263,P2,prse,Inf
nm7,263,P3,prse,Inf
nm7,263,P4,prse,Inf
nm7,263,P5,prse,Inf
nm7,263,P6,prse,Inf
nm7,263,P7,prse,Inf
nm7,263,P8,prse,Inf
nm7,263,P9,prse,Inf
nm7,263,P10,prse,Inf
nm7,263,P11,prse,Inf
nm7,263,P12,prse,Inf
nm7,263,P13,prse,Inf
nm7,263,P14,prse,Inf
nm7,263,ofv,minimum,2803.10024953912
nm7,264,prob,text,264 phase1 2 CMT like 1004 but diff. initial on V3
nm7,264,min,status,0
nm7,264,P1,estimate,7.73024
nm7,264,P2,estimate,23.5344
nm7,264,P3,estimate,0.0817165
nm7,264,P4,estimate,4.29514
nm7,264,P5,estimate,91.982
nm7,264,P6,estimate,0.868989
nm7,264,P7,estimate,2.19826
nm7,264,P8,estimate,0.0502916
nm7,264,P9,estimate,0.145362
nm7,264,P10,estimate,0
nm7,264,P11,estimate,0.0897724
nm7,264,P12,estimate,0
nm7,264,P13,estimate,0
nm7,264,P14,estimate,0.0823415
nm7,264,P1,prse,Inf
nm7,264,P2,prse,Inf
nm7,264,P3,prse,Inf
nm7,264,P4,prse,Inf
nm7,264,P5,prse,Inf
nm7,264,P6,prse,Inf
nm7,264,P7,prse,Inf
nm7,264,P8,prse,Inf
nm7,264,P9,prse,Inf
nm7,264,P10,prse,Inf
nm7,264,P11,prse,Inf
nm7,264,P12,prse,Inf
nm7,264,P13,prse,Inf
nm7,264,P14,prse,Inf
nm7,264,ofv,minimum,2637.20470767179
nm7,265,prob,text,265 phase1 2 CMT like 1004 but diff. initial on V3
nm7,265,min,status,0
nm7,265,P1,estimate,9.14301
nm7,265,P2,estimate,25.4322
nm7,265,P3,estimate,0.0819351
nm7,265,P4,estimate,4.57734
nm7,265,P5,estimate,106.511
nm7,265,P6,estimate,0.937255
nm7,265,P7,estimate,1.07615
nm7,265,P8,estimate,0.0562014
nm7,265,P9,estimate,0.164108
nm7,265,P10,estimate,0
nm7,265,P11,estimate,0.0631282
nm7,265,P12,estimate,0
nm7,265,P13,estimate,0
nm7,265,P14,estimate,0.127823
nm7,265,P1,prse,Inf
nm7,265,P2,prse,Inf
nm7,265,P3,prse,Inf
nm7,265,P4,prse,Inf
nm7,265,P5,prse,Inf
nm7,265,P6,prse,Inf
nm7,265,P7,prse,Inf
nm7,265,P8,prse,Inf
nm7,265,P9,prse,Inf
nm7,265,P10,prse,Inf
nm7,265,P11,prse,Inf
nm7,265,P12,prse,Inf
nm7,265,P13,prse,Inf
nm7,265,P14,prse,Inf
nm7,265,ofv,minimum,2165.91369677348
nm7,266,prob,text,266 phase1 2 CMT like 1004 but diff. initial on V3
nm7,266,min,status,0
nm7,266,P1,estimate,7.23181
nm7,266,P2,estimate,22.9139
nm7,266,P3,estimate,0.0749323
nm7,266,P4,estimate,4.78059
nm7,266,P5,estimate,104.457
nm7,266,P6,estimate,0.826419
nm7,266,P7,estimate,2.91539
nm7,266,P8,estimate,0.0599897
nm7,266,P9,estimate,0.144767
nm7,266,P10,estimate,0
nm7,266,P11,estimate,0.124137
nm7,266,P12,estimate,0
nm7,266,P13,estimate,0
nm7,266,P14,estimate,0.0824549
nm7,266,P1,prse,Inf
nm7,266,P2,prse,Inf
nm7,266,P3,prse,Inf
nm7,266,P4,prse,Inf
nm7,266,P5,prse,Inf
nm7,266,P6,prse,Inf
nm7,266,P7,prse,Inf
nm7,266,P8,prse,Inf
nm7,266,P9,prse,Inf
nm7,266,P10,prse,Inf
nm7,266,P11,prse,Inf
nm7,266,P12,prse,Inf
nm7,266,P13,prse,Inf
nm7,266,P14,prse,Inf
nm7,266,ofv,minimum,2764.18466746667
nm7,267,prob,text,267 phase1 2 CMT like 1004 but diff. initial on V3
nm7,267,min,status,0
nm7,267,P1,estimate,9.09082
nm7,267,P2,estimate,22.5545
nm7,267,P3,estimate,0.0841606
nm7,267,P4,estimate,4.21523
nm7,267,P5,estimate,94.1604
nm7,267,P6,estimate,0.915823
nm7,267,P7,estimate,1.36789
nm7,267,P8,estimate,0.0636193
nm7,267,P9,estimate,0.122596
nm7,267,P10,estimate,0
nm7,267,P11,estimate,0.0800549
nm7,267,P12,estimate,0
nm7,267,P13,estimate,0
nm7,267,P14,estimate,0.124162
nm7,267,P1,prse,Inf
nm7,267,P2,prse,Inf
nm7,267,P3,prse,Inf
nm7,267,P4,prse,Inf
nm7,267,P5,prse,Inf
nm7,267,P6,prse,Inf
nm7,267,P7,prse,Inf
nm7,267,P8,prse,Inf
nm7,267,P9,prse,Inf
nm7,267,P10,prse,Inf
nm7,267,P11,prse,Inf
nm7,267,P12,prse,Inf
nm7,267,P13,prse,Inf
nm7,267,P14,prse,Inf
nm7,267,ofv,minimum,2362.50571132512
nm7,268,prob,text,268 phase1 2 CMT like 1004 but diff. initial on V3
nm7,268,min,status,0
nm7,268,P1,estimate,8.93937
nm7,268,P2,estimate,21.2087
nm7,268,P3,estimate,0.0641315
nm7,268,P4,estimate,3.14404
nm7,268,P5,estimate,106.911
nm7,268,P6,estimate,0.866919
nm7,268,P7,estimate,1.63465
nm7,268,P8,estimate,0.0685105
nm7,268,P9,estimate,0.133455
nm7,268,P10,estimate,0
nm7,268,P11,estimate,0.11581
nm7,268,P12,estimate,0
nm7,268,P13,estimate,0
nm7,268,P14,estimate,0.0593494
nm7,268,P1,prse,Inf
nm7,268,P2,prse,Inf
nm7,268,P3,prse,Inf
nm7,268,P4,prse,Inf
nm7,268,P5,prse,Inf
nm7,268,P6,prse,Inf
nm7,268,P7,prse,Inf
nm7,268,P8,prse,Inf
nm7,268,P9,prse,Inf
nm7,268,P10,prse,Inf
nm7,268,P11,prse,Inf
nm7,268,P12,prse,Inf
nm7,268,P13,prse,Inf
nm7,268,P14,prse,Inf
nm7,268,ofv,minimum,2222.16783974978
nm7,269,prob,text,269 phase1 2 CMT like 1004 but diff. initial on V3
nm7,269,min,status,0
nm7,269,P1,estimate,7.7313
nm7,269,P2,estimate,21.858
nm7,269,P3,estimate,0.0733568
nm7,269,P4,estimate,4.23339
nm7,269,P5,estimate,116.986
nm7,269,P6,estimate,0.88442
nm7,269,P7,estimate,1.76564
nm7,269,P8,estimate,0.0609864
nm7,269,P9,estimate,0.168209
nm7,269,P10,estimate,0
nm7,269,P11,estimate,0.0834528
nm7,269,P12,estimate,0
nm7,269,P13,estimate,0
nm7,269,P14,estimate,0.13548
nm7,269,P1,prse,Inf
nm7,269,P2,prse,Inf
nm7,269,P3,prse,Inf
nm7,269,P4,prse,Inf
nm7,269,P5,prse,Inf
nm7,269,P6,prse,Inf
nm7,269,P7,prse,Inf
nm7,269,P8,prse,Inf
nm7,269,P9,prse,Inf
nm7,269,P10,prse,Inf
nm7,269,P11,prse,Inf
nm7,269,P12,prse,Inf
nm7,269,P13,prse,Inf
nm7,269,P14,prse,Inf
nm7,269,ofv,minimum,2350.25727330937
nm7,270,prob,text,270 phase1 2 CMT like 1004 but diff. initial on V3
nm7,270,min,status,0
nm7,270,P1,estimate,9.68758
nm7,270,P2,estimate,24.0204
nm7,270,P3,estimate,0.0730739
nm7,270,P4,estimate,4.12958
nm7,270,P5,estimate,99.783
nm7,270,P6,estimate,0.954375
nm7,270,P7,estimate,1.56892
nm7,270,P8,estimate,0.0691453
nm7,270,P9,estimate,0.119053
nm7,270,P10,estimate,0
nm7,270,P11,estimate,0.115685
nm7,270,P12,estimate,0
nm7,270,P13,estimate,0
nm7,270,P14,estimate,0.112233
nm7,270,P1,prse,Inf
nm7,270,P2,prse,Inf
nm7,270,P3,prse,Inf
nm7,270,P4,prse,Inf
nm7,270,P5,prse,Inf
nm7,270,P6,prse,Inf
nm7,270,P7,prse,Inf
nm7,270,P8,prse,Inf
nm7,270,P9,prse,Inf
nm7,270,P10,prse,Inf
nm7,270,P11,prse,Inf
nm7,270,P12,prse,Inf
nm7,270,P13,prse,Inf
nm7,270,P14,prse,Inf
nm7,270,ofv,minimum,2179.78162822851
nm7,271,prob,text,271 phase1 2 CMT like 1004 but diff. initial on V3
nm7,271,min,status,0
nm7,271,P1,estimate,7.71988
nm7,271,P2,estimate,23.1286
nm7,271,P3,estimate,0.0746343
nm7,271,P4,estimate,4.57245
nm7,271,P5,estimate,98.1099
nm7,271,P6,estimate,0.902501
nm7,271,P7,estimate,2.12413
nm7,271,P8,estimate,0.068343
nm7,271,P9,estimate,0.180753
nm7,271,P10,estimate,0
nm7,271,P11,estimate,0.0632125
nm7,271,P12,estimate,0
nm7,271,P13,estimate,0
nm7,271,P14,estimate,0.122472
nm7,271,P1,prse,Inf
nm7,271,P2,prse,Inf
nm7,271,P3,prse,Inf
nm7,271,P4,prse,Inf
nm7,271,P5,prse,Inf
nm7,271,P6,prse,Inf
nm7,271,P7,prse,Inf
nm7,271,P8,prse,Inf
nm7,271,P9,prse,Inf
nm7,271,P10,prse,Inf
nm7,271,P11,prse,Inf
nm7,271,P12,prse,Inf
nm7,271,P13,prse,Inf
nm7,271,P14,prse,Inf
nm7,271,ofv,minimum,2198.53108641533
nm7,272,prob,text,272 phase1 2 CMT like 1004 but diff. initial on V3
nm7,272,min,status,0
nm7,272,P1,estimate,8.91894
nm7,272,P2,estimate,19.8042
nm7,272,P3,estimate,0.0575371
nm7,272,P4,estimate,3.06487
nm7,272,P5,estimate,147.641
nm7,272,P6,estimate,0.764127
nm7,272,P7,estimate,1.76694
nm7,272,P8,estimate,0.070097
nm7,272,P9,estimate,0.133344
nm7,272,P10,estimate,0
nm7,272,P11,estimate,0.13151
nm7,272,P12,estimate,0
nm7,272,P13,estimate,0
nm7,272,P14,estimate,0.106788
nm7,272,P1,prse,Inf
nm7,272,P2,prse,Inf
nm7,272,P3,prse,Inf
nm7,272,P4,prse,Inf
nm7,272,P5,prse,Inf
nm7,272,P6,prse,Inf
nm7,272,P7,prse,Inf
nm7,272,P8,prse,Inf
nm7,272,P9,prse,Inf
nm7,272,P10,prse,Inf
nm7,272,P11,prse,Inf
nm7,272,P12,prse,Inf
nm7,272,P13,prse,Inf
nm7,272,P14,prse,Inf
nm7,272,ofv,minimum,2427.97555638537
nm7,273,prob,text,273 phase1 2 CMT like 1004 but diff. initial on V3
nm7,273,min,status,0
nm7,273,P1,estimate,9.16734
nm7,273,P2,estimate,21.3574
nm7,273,P3,estimate,0.0705983
nm7,273,P4,estimate,4.03044
nm7,273,P5,estimate,110.638
nm7,273,P6,estimate,0.851619
nm7,273,P7,estimate,1.06315
nm7,273,P8,estimate,0.0667462
nm7,273,P9,estimate,0.114954
nm7,273,P10,estimate,0
nm7,273,P11,estimate,0.094976
nm7,273,P12,estimate,0
nm7,273,P13,estimate,0
nm7,273,P14,estimate,0.12733
nm7,273,P1,prse,Inf
nm7,273,P2,prse,Inf
nm7,273,P3,prse,Inf
nm7,273,P4,prse,Inf
nm7,273,P5,prse,Inf
nm7,273,P6,prse,Inf
nm7,273,P7,prse,Inf
nm7,273,P8,prse,Inf
nm7,273,P9,prse,Inf
nm7,273,P10,prse,Inf
nm7,273,P11,prse,Inf
nm7,273,P12,prse,Inf
nm7,273,P13,prse,Inf
nm7,273,P14,prse,Inf
nm7,273,ofv,minimum,2271.4555156262
nm7,274,prob,text,274 phase1 2 CMT like 1004 but diff. initial on V3
nm7,274,min,status,0
nm7,274,P1,estimate,7.59864
nm7,274,P2,estimate,20.4602
nm7,274,P3,estimate,0.0715499
nm7,274,P4,estimate,3.30834
nm7,274,P5,estimate,113.247
nm7,274,P6,estimate,1.24227
nm7,274,P7,estimate,1.33938
nm7,274,P8,estimate,0.0587847
nm7,274,P9,estimate,0.161979
nm7,274,P10,estimate,0
nm7,274,P11,estimate,0.137118
nm7,274,P12,estimate,0
nm7,274,P13,estimate,0
nm7,274,P14,estimate,0.103629
nm7,274,P1,prse,Inf
nm7,274,P2,prse,Inf
nm7,274,P3,prse,Inf
nm7,274,P4,prse,Inf
nm7,274,P5,prse,Inf
nm7,274,P6,prse,Inf
nm7,274,P7,prse,Inf
nm7,274,P8,prse,Inf
nm7,274,P9,prse,Inf
nm7,274,P10,prse,Inf
nm7,274,P11,prse,Inf
nm7,274,P12,prse,Inf
nm7,274,P13,prse,Inf
nm7,274,P14,prse,Inf
nm7,274,ofv,minimum,2619.97876668778
nm7,275,prob,text,275 phase1 2 CMT like 1004 but diff. initial on V3
nm7,275,min,status,0
nm7,275,P1,estimate,9.15018
nm7,275,P2,estimate,19.2352
nm7,275,P3,estimate,0.0604248
nm7,275,P4,estimate,3.36683
nm7,275,P5,estimate,94.0392
nm7,275,P6,estimate,1.00212
nm7,275,P7,estimate,1.17905
nm7,275,P8,estimate,0.0829296
nm7,275,P9,estimate,0.135008
nm7,275,P10,estimate,0
nm7,275,P11,estimate,0.159342
nm7,275,P12,estimate,0
nm7,275,P13,estimate,0
nm7,275,P14,estimate,0.128628
nm7,275,P1,prse,Inf
nm7,275,P2,prse,Inf
nm7,275,P3,prse,Inf
nm7,275,P4,prse,Inf
nm7,275,P5,prse,Inf
nm7,275,P6,prse,Inf
nm7,275,P7,prse,Inf
nm7,275,P8,prse,Inf
nm7,275,P9,prse,Inf
nm7,275,P10,prse,Inf
nm7,275,P11,prse,Inf
nm7,275,P12,prse,Inf
nm7,275,P13,prse,Inf
nm7,275,P14,prse,Inf
nm7,275,ofv,minimum,2340.90003733003
nm7,276,prob,text,276 phase1 2 CMT like 1004 but diff. initial on V3
nm7,276,min,status,0
nm7,276,P1,estimate,7.15054
nm7,276,P2,estimate,23.6551
nm7,276,P3,estimate,0.0680247
nm7,276,P4,estimate,3.60105
nm7,276,P5,estimate,160.665
nm7,276,P6,estimate,1.4222
nm7,276,P7,estimate,2.35474
nm7,276,P8,estimate,0.0523085
nm7,276,P9,estimate,0.220825
nm7,276,P10,estimate,0
nm7,276,P11,estimate,0.163055
nm7,276,P12,estimate,0
nm7,276,P13,estimate,0
nm7,276,P14,estimate,0.0493463
nm7,276,P1,prse,Inf
nm7,276,P2,prse,Inf
nm7,276,P3,prse,Inf
nm7,276,P4,prse,Inf
nm7,276,P5,prse,Inf
nm7,276,P6,prse,Inf
nm7,276,P7,prse,Inf
nm7,276,P8,prse,Inf
nm7,276,P9,prse,Inf
nm7,276,P10,prse,Inf
nm7,276,P11,prse,Inf
nm7,276,P12,prse,Inf
nm7,276,P13,prse,Inf
nm7,276,P14,prse,Inf
nm7,276,ofv,minimum,2679.20060805886
nm7,277,prob,text,277 phase1 2 CMT like 1004 but diff. initial on V3
nm7,277,min,status,0
nm7,277,P1,estimate,7.98688
nm7,277,P2,estimate,22.6469
nm7,277,P3,estimate,0.0663283
nm7,277,P4,estimate,3.7092
nm7,277,P5,estimate,122.815
nm7,277,P6,estimate,1.18391
nm7,277,P7,estimate,2.00906
nm7,277,P8,estimate,0.0632668
nm7,277,P9,estimate,0.231428
nm7,277,P10,estimate,0
nm7,277,P11,estimate,0.150846
nm7,277,P12,estimate,0
nm7,277,P13,estimate,0
nm7,277,P14,estimate,0.0669478
nm7,277,P1,prse,Inf
nm7,277,P2,prse,Inf
nm7,277,P3,prse,Inf
nm7,277,P4,prse,Inf
nm7,277,P5,prse,Inf
nm7,277,P6,prse,Inf
nm7,277,P7,prse,Inf
nm7,277,P8,prse,Inf
nm7,277,P9,prse,Inf
nm7,277,P10,prse,Inf
nm7,277,P11,prse,Inf
nm7,277,P12,prse,Inf
nm7,277,P13,prse,Inf
nm7,277,P14,prse,Inf
nm7,277,ofv,minimum,2843.58548902175
nm7,278,prob,text,278 phase1 2 CMT like 1004 but diff. initial on V3
nm7,278,min,status,0
nm7,278,P1,estimate,7.38446
nm7,278,P2,estimate,24.4481
nm7,278,P3,estimate,0.0693171
nm7,278,P4,estimate,3.70925
nm7,278,P5,estimate,137.082
nm7,278,P6,estimate,1.15798
nm7,278,P7,estimate,2.06945
nm7,278,P8,estimate,0.0600693
nm7,278,P9,estimate,0.193113
nm7,278,P10,estimate,0
nm7,278,P11,estimate,0.0991187
nm7,278,P12,estimate,0
nm7,278,P13,estimate,0
nm7,278,P14,estimate,0.0915007
nm7,278,P1,prse,Inf
nm7,278,P2,prse,Inf
nm7,278,P3,prse,Inf
nm7,278,P4,prse,Inf
nm7,278,P5,prse,Inf
nm7,278,P6,prse,Inf
nm7,278,P7,prse,Inf
nm7,278,P8,prse,Inf
nm7,278,P9,prse,Inf
nm7,278,P10,prse,Inf
nm7,278,P11,prse,Inf
nm7,278,P12,prse,Inf
nm7,278,P13,prse,Inf
nm7,278,P14,prse,Inf
nm7,278,ofv,minimum,2666.33134587555
nm7,279,prob,text,279 phase1 2 CMT like 1004 but diff. initial on V3
nm7,279,min,status,0
nm7,279,P1,estimate,8.37106
nm7,279,P2,estimate,23.141
nm7,279,P3,estimate,0.0671282
nm7,279,P4,estimate,3.77822
nm7,279,P5,estimate,111.686
nm7,279,P6,estimate,1.04847
nm7,279,P7,estimate,1.45849
nm7,279,P8,estimate,0.0603666
nm7,279,P9,estimate,0.17036
nm7,279,P10,estimate,0
nm7,279,P11,estimate,0.0696464
nm7,279,P12,estimate,0
nm7,279,P13,estimate,0
