"tool","run","parameter","moment","value"
"nm7","273","THETA2","prse",NA
"nm7","273","THETA3","estimate","0.0705983"
"nm7","273","THETA3","prse",NA
"nm7","273","THETA4","estimate","4.03044"
"nm7","273","THETA4","prse",NA
"nm7","273","THETA5","estimate","110.638"
"nm7","273","THETA5","prse",NA
"nm7","273","THETA6","estimate","0.851619"
"nm7","273","THETA6","prse",NA
"nm7","273","THETA7","estimate","1.06315"
"nm7","273","THETA7","prse",NA
"nm7","274","prob","text","274 phase1 2 CMT like 1004 but diff. initial on V3"
"nm7","274","min","status","0"
"nm7","274","ofv","estimate","2619.97876668778"
"nm7","274","OMEGA1.1","estimate","0.161979"
"nm7","274","OMEGA1.1","prse",NA
"nm7","274","OMEGA2.1","estimate","0"
"nm7","274","OMEGA2.1","prse",NA
"nm7","274","OMEGA2.2","estimate","0.137118"
"nm7","274","OMEGA2.2","prse",NA
"nm7","274","OMEGA3.1","estimate","0"
"nm7","274","OMEGA3.1","prse",NA
"nm7","274","OMEGA3.2","estimate","0"
"nm7","274","OMEGA3.2","prse",NA
"nm7","274","OMEGA3.3","estimate","0.103629"
"nm7","274","OMEGA3.3","prse",NA
"nm7","274","SIGMA1.1","estimate","0.0587847"
"nm7","274","SIGMA1.1","prse",NA
"nm7","274","THETA1","estimate","7.59864"
"nm7","274","THETA1","prse",NA
"nm7","274","THETA2","estimate","20.4602"
"nm7","274","THETA2","prse",NA
"nm7","274","THETA3","estimate","0.0715499"
"nm7","274","THETA3","prse",NA
"nm7","274","THETA4","estimate","3.30834"
"nm7","274","THETA4","prse",NA
"nm7","274","THETA5","estimate","113.247"
"nm7","274","THETA5","prse",NA
"nm7","274","THETA6","estimate","1.24227"
"nm7","274","THETA6","prse",NA
"nm7","274","THETA7","estimate","1.33938"
"nm7","274","THETA7","prse",NA
"nm7","275","prob","text","275 phase1 2 CMT like 1004 but diff. initial on V3"
"nm7","275","min","status","0"
"nm7","275","ofv","estimate","2340.90003733003"
"nm7","275","OMEGA1.1","estimate","0.135008"
"nm7","275","OMEGA1.1","prse",NA
"nm7","275","OMEGA2.1","estimate","0"
"nm7","275","OMEGA2.1","prse",NA
"nm7","275","OMEGA2.2","estimate","0.159342"
"nm7","275","OMEGA2.2","prse",NA
"nm7","275","OMEGA3.1","estimate","0"
"nm7","275","OMEGA3.1","prse",NA
"nm7","275","OMEGA3.2","estimate","0"
"nm7","275","OMEGA3.2","prse",NA
"nm7","275","OMEGA3.3","estimate","0.128628"
"nm7","275","OMEGA3.3","prse",NA
"nm7","275","SIGMA1.1","estimate","0.0829296"
"nm7","275","SIGMA1.1","prse",NA
"nm7","275","THETA1","estimate","9.15018"
"nm7","275","THETA1","prse",NA
"nm7","275","THETA2","estimate","19.2352"
"nm7","275","THETA2","prse",NA
"nm7","275","THETA3","estimate","0.0604248"
"nm7","275","THETA3","prse",NA
"nm7","275","THETA4","estimate","3.36683"
"nm7","275","THETA4","prse",NA
"nm7","275","THETA5","estimate","94.0392"
"nm7","275","THETA5","prse",NA
"nm7","275","THETA6","estimate","1.00212"
"nm7","275","THETA6","prse",NA
"nm7","275","THETA7","estimate","1.17905"
"nm7","275","THETA7","prse",NA
"nm7","276","prob","text","276 phase1 2 CMT like 1004 but diff. initial on V3"
"nm7","276","min","status","0"
"nm7","276","ofv","estimate","2679.20060805886"
"nm7","276","OMEGA1.1","estimate","0.220825"
"nm7","276","OMEGA1.1","prse",NA
"nm7","276","OMEGA2.1","estimate","0"
"nm7","276","OMEGA2.1","prse",NA
"nm7","276","OMEGA2.2","estimate","0.163055"
"nm7","276","OMEGA2.2","prse",NA
"nm7","276","OMEGA3.1","estimate","0"
"nm7","276","OMEGA3.1","prse",NA
"nm7","276","OMEGA3.2","estimate","0"
"nm7","276","OMEGA3.2","prse",NA
"nm7","276","OMEGA3.3","estimate","0.0493463"
"nm7","276","OMEGA3.3","prse",NA
"nm7","276","SIGMA1.1","estimate","0.0523085"
"nm7","276","SIGMA1.1","prse",NA
"nm7","276","THETA1","estimate","7.15054"
"nm7","276","THETA1","prse",NA
"nm7","276","THETA2","estimate","23.6551"
"nm7","276","THETA2","prse",NA
"nm7","276","THETA3","estimate","0.0680247"
"nm7","276","THETA3","prse",NA
"nm7","276","THETA4","estimate","3.60105"
"nm7","276","THETA4","prse",NA
"nm7","276","THETA5","estimate","160.665"
"nm7","276","THETA5","prse",NA
"nm7","276","THETA6","estimate","1.4222"
"nm7","276","THETA6","prse",NA
"nm7","276","THETA7","estimate","2.35474"
"nm7","276","THETA7","prse",NA
"nm7","277","prob","text","277 phase1 2 CMT like 1004 but diff. initial on V3"
"nm7","277","min","status","0"
"nm7","277","ofv","estimate","2843.58548902175"
"nm7","277","OMEGA1.1","estimate","0.231428"
"nm7","277","OMEGA1.1","prse",NA
"nm7","277","OMEGA2.1","estimate","0"
"nm7","277","OMEGA2.1","prse",NA
"nm7","277","OMEGA2.2","estimate","0.150846"
"nm7","277","OMEGA2.2","prse",NA
"nm7","277","OMEGA3.1","estimate","0"
"nm7","277","OMEGA3.1","prse",NA
"nm7","277","OMEGA3.2","estimate","0"
"nm7","277","OMEGA3.2","prse",NA
"nm7","277","OMEGA3.3","estimate","0.0669478"
"nm7","277","OMEGA3.3","prse",NA
"nm7","277","SIGMA1.1","estimate","0.0632668"
"nm7","277","SIGMA1.1","prse",NA
"nm7","277","THETA1","estimate","7.98688"
"nm7","277","THETA1","prse",NA
"nm7","277","THETA2","estimate","22.6469"
"nm7","277","THETA2","prse",NA
"nm7","277","THETA3","estimate","0.0663283"
"nm7","277","THETA3","prse",NA
"nm7","277","THETA4","estimate","3.7092"
"nm7","277","THETA4","prse",NA
"nm7","277","THETA5","estimate","122.815"
"nm7","277","THETA5","prse",NA
"nm7","277","THETA6","estimate","1.18391"
"nm7","277","THETA6","prse",NA
"nm7","277","THETA7","estimate","2.00906"
"nm7","277","THETA7","prse",NA
"nm7","278","prob","text","278 phase1 2 CMT like 1004 but diff. initial on V3"
"nm7","278","min","status","0"
"nm7","278","ofv","estimate","2666.33134587555"
"nm7","278","OMEGA1.1","estimate","0.193113"
"nm7","278","OMEGA1.1","prse",NA
"nm7","278","OMEGA2.1","estimate","0"
"nm7","278","OMEGA2.1","prse",NA
"nm7","278","OMEGA2.2","estimate","0.0991187"
"nm7","278","OMEGA2.2","prse",NA
"nm7","278","OMEGA3.1","estimate","0"
"nm7","278","OMEGA3.1","prse",NA
"nm7","278","OMEGA3.2","estimate","0"
"nm7","278","OMEGA3.2","prse",NA
"nm7","278","OMEGA3.3","estimate","0.0915007"
"nm7","278","OMEGA3.3","prse",NA
"nm7","278","SIGMA1.1","estimate","0.0600693"
"nm7","278","SIGMA1.1","prse",NA
"nm7","278","THETA1","estimate","7.38446"
"nm7","278","THETA1","prse",NA
"nm7","278","THETA2","estimate","24.4481"
"nm7","278","THETA2","prse",NA
"nm7","278","THETA3","estimate","0.0693171"
"nm7","278","THETA3","prse",NA
"nm7","278","THETA4","estimate","3.70925"
"nm7","278","THETA4","prse",NA
"nm7","278","THETA5","estimate","137.082"
"nm7","278","THETA5","prse",NA
"nm7","278","THETA6","estimate","1.15798"
"nm7","278","THETA6","prse",NA
"nm7","278","THETA7","estimate","2.06945"
"nm7","278","THETA7","prse",NA
"nm7","279","prob","text","279 phase1 2 CMT like 1004 but diff. initial on V3"
"nm7","279","min","status","0"
"nm7","279","ofv","estimate","2271.5453468963"
"nm7","279","OMEGA1.1","estimate","0.17036"
"nm7","279","OMEGA1.1","prse",NA
"nm7","279","OMEGA2.1","estimate","0"
"nm7","279","OMEGA2.1","prse",NA
"nm7","279","OMEGA2.2","estimate","0.0696464"
"nm7","279","OMEGA2.2","prse",NA
"nm7","279","OMEGA3.1","estimate","0"
"nm7","279","OMEGA3.1","prse",NA
"nm7","279","OMEGA3.2","estimate","0"
"nm7","279","OMEGA3.2","prse",NA
"nm7","279","OMEGA3.3","estimate","0.134819"
"nm7","279","OMEGA3.3","prse",NA
"nm7","279","SIGMA1.1","estimate","0.0603666"
"nm7","279","SIGMA1.1","prse",NA
"nm7","279","THETA1","estimate","8.37106"
"nm7","279","THETA1","prse",NA
"nm7","279","THETA2","estimate","23.141"
"nm7","279","THETA2","prse",NA
"nm7","279","THETA3","estimate","0.0671282"
"nm7","279","THETA3","prse",NA
"nm7","279","THETA4","estimate","3.77822"
"nm7","279","THETA4","prse",NA
"nm7","279","THETA5","estimate","111.686"
"nm7","279","THETA5","prse",NA
"nm7","279","THETA6","estimate","1.04847"
"nm7","279","THETA6","prse",NA
"nm7","279","THETA7","estimate","1.45849"
"nm7","279","THETA7","prse",NA
"nm7","280","prob","text","280 phase1 2 CMT like 1004 but diff. initial on V3"
"nm7","280","min","status","0"
"nm7","280","ofv","estimate","2697.69329447225"
"nm7","280","OMEGA1.1","estimate","0.143792"
"nm7","280","OMEGA1.1","prse",NA
"nm7","280","OMEGA2.1","estimate","0"
"nm7","280","OMEGA2.1","prse",NA
"nm7","280","OMEGA2.2","estimate","0.134803"
"nm7","280","OMEGA2.2","prse",NA
"nm7","280","OMEGA3.1","estimate","0"
"nm7","280","OMEGA3.1","prse",NA
"nm7","280","OMEGA3.2","estimate","0"
"nm7","280","OMEGA3.2","prse",NA
"nm7","280","OMEGA3.3","estimate","0.107122"
"nm7","280","OMEGA3.3","prse",NA
"nm7","280","SIGMA1.1","estimate","0.0664547"
"nm7","280","SIGMA1.1","prse",NA
"nm7","280","THETA1","estimate","9.10643"
"nm7","280","THETA1","prse",NA
"nm7","280","THETA2","estimate","23.4945"
"nm7","280","THETA2","prse",NA
"nm7","280","THETA3","estimate","0.0685494"
"nm7","280","THETA3","prse",NA
"nm7","280","THETA4","estimate","3.7739"
"nm7","280","THETA4","prse",NA
"nm7","280","THETA5","estimate","109.783"
"nm7","280","THETA5","prse",NA
"nm7","280","THETA6","estimate","0.885908"
"nm7","280","THETA6","prse",NA
"nm7","280","THETA7","estimate","1.66581"
"nm7","280","THETA7","prse",NA
"nm7","281","prob","text","281 phase1 2 CMT like 1004 but diff. initial on V3"
"nm7","281","min","status","0"
"nm7","281","ofv","estimate","2573.71780524462"
"nm7","281","OMEGA1.1","estimate","0.200682"
"nm7","281","OMEGA1.1","prse",NA
"nm7","281","OMEGA2.1","estimate","0"
"nm7","281","OMEGA2.1","prse",NA
"nm7","281","OMEGA2.2","estimate","0.140377"
"nm7","281","OMEGA2.2","prse",NA
"nm7","281","OMEGA3.1","estimate","0"
"nm7","281","OMEGA3.1","prse",NA
"nm7","281","OMEGA3.2","estimate","0"
"nm7","281","OMEGA3.2","prse",NA
"nm7","281","OMEGA3.3","estimate","0.133477"
"nm7","281","OMEGA3.3","prse",NA
"nm7","281","SIGMA1.1","estimate","0.0655227"
"nm7","281","SIGMA1.1","prse",NA
"nm7","281","THETA1","estimate","7.90437"
"nm7","281","THETA1","prse",NA
"nm7","281","THETA2","estimate","23.548"
"nm7","281","THETA2","prse",NA
"nm7","281","THETA3","estimate","0.0716373"
"nm7","281","THETA3","prse",NA
"nm7","281","THETA4","estimate","4.15883"
"nm7","281","THETA4","prse",NA
"nm7","281","THETA5","estimate","111.007"
"nm7","281","THETA5","prse",NA
"nm7","281","THETA6","estimate","1.05329"
"nm7","281","THETA6","prse",NA
"nm7","281","THETA7","estimate","1.53605"
"nm7","281","THETA7","prse",NA
"nm7","282","prob","text","282 phase1 2 CMT like 1004 but diff. initial on V3"
"nm7","282","min","status","0"
"nm7","282","ofv","estimate","2326.22349816868"
"nm7","282","OMEGA1.1","estimate","0.216275"
"nm7","282","OMEGA1.1","prse",NA
"nm7","282","OMEGA2.1","estimate","0"
"nm7","282","OMEGA2.1","prse",NA
"nm7","282","OMEGA2.2","estimate","0.0933937"
"nm7","282","OMEGA2.2","prse",NA
"nm7","282","OMEGA3.1","estimate","0"
"nm7","282","OMEGA3.1","prse",NA
"nm7","282","OMEGA3.2","estimate","0"
"nm7","282","OMEGA3.2","prse",NA
"nm7","282","OMEGA3.3","estimate","0.118742"
"nm7","282","OMEGA3.3","prse",NA
"nm7","282","SIGMA1.1","estimate","0.0658035"
"nm7","282","SIGMA1.1","prse",NA
"nm7","282","THETA1","estimate","10.8727"
"nm7","282","THETA1","prse",NA
"nm7","282","THETA2","estimate","24.4771"
"nm7","282","THETA2","prse",NA
"nm7","282","THETA3","estimate","0.068035"
"nm7","282","THETA3","prse",NA
"nm7","282","THETA4","estimate","4.22675"
"nm7","282","THETA4","prse",NA
"nm7","282","THETA5","estimate","112.659"
"nm7","282","THETA5","prse",NA
"nm7","282","THETA6","estimate","0.904637"
"nm7","282","THETA6","prse",NA
"nm7","282","THETA7","estimate","1.18366"
"nm7","282","THETA7","prse",NA
"nm7","283","prob","text","283 phase1 2 CMT like 1004 but diff. initial on V3"
"nm7","283","min","status","0"
"nm7","283","ofv","estimate","2904.6858862998"
"nm7","283","OMEGA1.1","estimate","0.229312"
"nm7","283","OMEGA1.1","prse",NA
"nm7","283","OMEGA2.1","estimate","0"
"nm7","283","OMEGA2.1","prse",NA
"nm7","283","OMEGA2.2","estimate","0.13483"
"nm7","283","OMEGA2.2","prse",NA
"nm7","283","OMEGA3.1","estimate","0"
"nm7","283","OMEGA3.1","prse",NA
"nm7","283","OMEGA3.2","estimate","0"
"nm7","283","OMEGA3.2","prse",NA
"nm7","283","OMEGA3.3","estimate","0.139957"
"nm7","283","OMEGA3.3","prse",NA
"nm7","283","SIGMA1.1","estimate","0.0580395"
"nm7","283","SIGMA1.1","prse",NA
"nm7","283","THETA1","estimate","7.08882"
"nm7","283","THETA1","prse",NA
"nm7","283","THETA2","estimate","21.2965"
"nm7","283","THETA2","prse",NA
"nm7","283","THETA3","estimate","0.0799782"
"nm7","283","THETA3","prse",NA
"nm7","283","THETA4","estimate","4.3378"
"nm7","283","THETA4","prse",NA
"nm7","283","THETA5","estimate","107.733"
"nm7","283","THETA5","prse",NA
"nm7","283","THETA6","estimate","1.04735"
"nm7","283","THETA6","prse",NA
"nm7","283","THETA7","estimate","2.07317"
"nm7","283","THETA7","prse",NA
"nm7","284","prob","text","284 phase1 2 CMT like 1004 but diff. initial on V3"
"nm7","284","min","status","0"
"nm7","284","ofv","estimate","2350.8119065336"
"nm7","284","OMEGA1.1","estimate","0.153324"
"nm7","284","OMEGA1.1","prse",NA
"nm7","284","OMEGA2.1","estimate","0"
"nm7","284","OMEGA2.1","prse",NA
"nm7","284","OMEGA2.2","estimate","0.1733"
"nm7","284","OMEGA2.2","prse",NA
"nm7","284","OMEGA3.1","estimate","0"
"nm7","284","OMEGA3.1","prse",NA
"nm7","284","OMEGA3.2","estimate","0"
"nm7","284","OMEGA3.2","prse",NA
"nm7","284","OMEGA3.3","estimate","0.15071"
"nm7","284","OMEGA3.3","prse",NA
"nm7","284","SIGMA1.1","estimate","0.0780711"
"nm7","284","SIGMA1.1","prse",NA
"nm7","284","THETA1","estimate","8.77566"
"nm7","284","THETA1","prse",NA
"nm7","284","THETA2","estimate","21.5553"
"nm7","284","THETA2","prse",NA
"nm7","284","THETA3","estimate","0.0693381"
"nm7","284","THETA3","prse",NA
"nm7","284","THETA4","estimate","4.2204"
"nm7","284","THETA4","prse",NA
"nm7","284","THETA5","estimate","105.792"
"nm7","284","THETA5","prse",NA
"nm7","284","THETA6","estimate","0.893892"
"nm7","284","THETA6","prse",NA
"nm7","284","THETA7","estimate","1.75231"
"nm7","284","THETA7","prse",NA
"nm7","285","prob","text","285 phase1 2 CMT like 1004 but diff. initial on V3"
"nm7","285","min","status","0"
"nm7","285","ofv","estimate","2849.24866949501"
"nm7","285","OMEGA1.1","estimate","0.16962"
"nm7","285","OMEGA1.1","prse",NA
"nm7","285","OMEGA2.1","estimate","0"
"nm7","285","OMEGA2.1","prse",NA
"nm7","285","OMEGA2.2","estimate","0.0484769"
"nm7","285","OMEGA2.2","prse",NA
"nm7","285","OMEGA3.1","estimate","0"
"nm7","285","OMEGA3.1","prse",NA
"nm7","285","OMEGA3.2","estimate","0"
"nm7","285","OMEGA3.2","prse",NA
"nm7","285","OMEGA3.3","estimate","0.0716791"
"nm7","285","OMEGA3.3","prse",NA
"nm7","285","SIGMA1.1","estimate","0.0595931"
"nm7","285","SIGMA1.1","prse",NA
"nm7","285","THETA1","estimate","8.2293"
"nm7","285","THETA1","prse",NA
"nm7","285","THETA2","estimate","19.5889"
"nm7","285","THETA2","prse",NA
"nm7","285","THETA3","estimate","0.0711898"
"nm7","285","THETA3","prse",NA
"nm7","285","THETA4","estimate","3.92834"
"nm7","285","THETA4","prse",NA
"nm7","285","THETA5","estimate","92.4202"
"nm7","285","THETA5","prse",NA
"nm7","285","THETA6","estimate","0.901552"
"nm7","285","THETA6","prse",NA
"nm7","285","THETA7","estimate","1.59827"
"nm7","285","THETA7","prse",NA
"nm7","286","prob","text","286 phase1 2 CMT like 1004 but diff. initial on V3"
"nm7","286","min","status","0"
"nm7","286","ofv","estimate","2612.44520870871"
"nm7","286","OMEGA1.1","estimate","0.191446"
"nm7","286","OMEGA1.1","prse",NA
"nm7","286","OMEGA2.1","estimate","0"
"nm7","286","OMEGA2.1","prse",NA
"nm7","286","OMEGA2.2","estimate","0.139002"
"nm7","286","OMEGA2.2","prse",NA
"nm7","286","OMEGA3.1","estimate","0"
"nm7","286","OMEGA3.1","prse",NA
"nm7","286","OMEGA3.2","estimate","0"
"nm7","286","OMEGA3.2","prse",NA
"nm7","286","OMEGA3.3","estimate","0.0693706"
"nm7","286","OMEGA3.3","prse",NA
"nm7","286","SIGMA1.1","estimate","0.0675379"
"nm7","286","SIGMA1.1","prse",NA
"nm7","286","THETA1","estimate","8.13057"
"nm7","286","THETA1","prse",NA
"nm7","286","THETA2","estimate","21.0987"
"nm7","286","THETA2","prse",NA
"nm7","286","THETA3","estimate","0.0616253"
"nm7","286","THETA3","prse",NA
"nm7","286","THETA4","estimate","3.83223"
"nm7","286","THETA4","prse",NA
"nm7","286","THETA5","estimate","96.4017"
"nm7","286","THETA5","prse",NA
"nm7","286","THETA6","estimate","0.940072"
"nm7","286","THETA6","prse",NA
"nm7","286","THETA7","estimate","1.8952"
"nm7","286","THETA7","prse",NA
"nm7","287","prob","text","287 phase1 2 CMT like 1004 but diff. initial on V3"
"nm7","287","min","status","0"
"nm7","287","ofv","estimate","3020.78695756995"
"nm7","287","OMEGA1.1","estimate","0.186258"
"nm7","287","OMEGA1.1","prse",NA
"nm7","287","OMEGA2.1","estimate","0"
"nm7","287","OMEGA2.1","prse",NA
"nm7","287","OMEGA2.2","estimate","0.173616"
"nm7","287","OMEGA2.2","prse",NA
"nm7","287","OMEGA3.1","estimate","0"
"nm7","287","OMEGA3.1","prse",NA
"nm7","287","OMEGA3.2","estimate","0"
"nm7","287","OMEGA3.2","prse",NA
"nm7","287","OMEGA3.3","estimate","0.0962873"
"nm7","287","OMEGA3.3","prse",NA
"nm7","287","SIGMA1.1","estimate","0.0641102"
"nm7","287","SIGMA1.1","prse",NA
"nm7","287","THETA1","estimate","6.38226"
"nm7","287","THETA1","prse",NA
"nm7","287","THETA2","estimate","22.8021"
"nm7","287","THETA2","prse",NA
"nm7","287","THETA3","estimate","0.0696596"
"nm7","287","THETA3","prse",NA
"nm7","287","THETA4","estimate","3.75506"
"nm7","287","THETA4","prse",NA
"nm7","287","THETA5","estimate","111.637"
"nm7","287","THETA5","prse",NA
"nm7","287","THETA6","estimate","1.27433"
"nm7","287","THETA6","prse",NA
"nm7","287","THETA7","estimate","2.71277"
"nm7","287","THETA7","prse",NA
"nm7","288","prob","text","288 phase1 2 CMT like 1004 but diff. initial on V3"
"nm7","288","min","status","0"
"nm7","288","ofv","estimate","2601.25307692944"
"nm7","288","OMEGA1.1","estimate","0.204118"
"nm7","288","OMEGA1.1","prse",NA
"nm7","288","OMEGA2.1","estimate","0"
"nm7","288","OMEGA2.1","prse",NA
"nm7","288","OMEGA2.2","estimate","0.0961827"
"nm7","288","OMEGA2.2","prse",NA
"nm7","288","OMEGA3.1","estimate","0"
"nm7","288","OMEGA3.1","prse",NA
"nm7","288","OMEGA3.2","estimate","0"
"nm7","288","OMEGA3.2","prse",NA
"nm7","288","OMEGA3.3","estimate","0.0851839"
"nm7","288","OMEGA3.3","prse",NA
"nm7","288","SIGMA1.1","estimate","0.0589771"
"nm7","288","SIGMA1.1","prse",NA
"nm7","288","THETA1","estimate","8.48037"
"nm7","288","THETA1","prse",NA
"nm7","288","THETA2","estimate","20.7338"
"nm7","288","THETA2","prse",NA
"nm7","288","THETA3","estimate","0.0721254"
"nm7","288","THETA3","prse",NA
"nm7","288","THETA4","estimate","3.72211"
"nm7","288","THETA4","prse",NA
"nm7","288","THETA5","estimate","95.8132"
"nm7","288","THETA5","prse",NA
"nm7","288","THETA6","estimate","1.07234"
"nm7","288","THETA6","prse",NA
"nm7","288","THETA7","estimate","1.14965"
"nm7","288","THETA7","prse",NA
"nm7","289","prob","text","289 phase1 2 CMT like 1004 but diff. initial on V3"
"nm7","289","min","status","0"
"nm7","289","ofv","estimate","2593.04929069681"
"nm7","289","OMEGA1.1","estimate","0.160403"
"nm7","289","OMEGA1.1","prse",NA
"nm7","289","OMEGA2.1","estimate","0"
"nm7","289","OMEGA2.1","prse",NA
"nm7","289","OMEGA2.2","estimate","0.14207"
"nm7","289","OMEGA2.2","prse",NA
"nm7","289","OMEGA3.1","estimate","0"
"nm7","289","OMEGA3.1","prse",NA
"nm7","289","OMEGA3.2","estimate","0"
"nm7","289","OMEGA3.2","prse",NA
"nm7","289","OMEGA3.3","estimate","0.10018"
"nm7","289","OMEGA3.3","prse",NA
"nm7","289","SIGMA1.1","estimate","0.0648423"
"nm7","289","SIGMA1.1","prse",NA
"nm7","289","THETA1","estimate","8.35798"
"nm7","289","THETA1","prse",NA
"nm7","289","THETA2","estimate","23.9059"
"nm7","289","THETA2","prse",NA
"nm7","289","THETA3","estimate","0.0724803"
"nm7","289","THETA3","prse",NA
"nm7","289","THETA4","estimate","4.38292"
"nm7","289","THETA4","prse",NA
"nm7","289","THETA5","estimate","105.65"
"nm7","289","THETA5","prse",NA
"nm7","289","THETA6","estimate","0.857415"
"nm7","289","THETA6","prse",NA
"nm7","289","THETA7","estimate","1.95966"
"nm7","289","THETA7","prse",NA
"nm7","290","prob","text","290 phase1 2 CMT like 1004 but diff. initial on V3"
"nm7","290","min","status","0"
"nm7","290","ofv","estimate","2474.42941598462"
"nm7","290","OMEGA1.1","estimate","0.169509"
"nm7","290","OMEGA1.1","prse",NA
"nm7","290","OMEGA2.1","estimate","0"
"nm7","290","OMEGA2.1","prse",NA
"nm7","290","OMEGA2.2","estimate","0.166333"
"nm7","290","OMEGA2.2","prse",NA
"nm7","290","OMEGA3.1","estimate","0"
"nm7","290","OMEGA3.1","prse",NA
"nm7","290","OMEGA3.2","estimate","0"
"nm7","290","OMEGA3.2","prse",NA
"nm7","290","OMEGA3.3","estimate","0.111745"
"nm7","290","OMEGA3.3","prse",NA
"nm7","290","SIGMA1.1","estimate","0.0668422"
"nm7","290","SIGMA1.1","prse",NA
"nm7","290","THETA1","estimate","7.81614"
"nm7","290","THETA1","prse",NA
"nm7","290","THETA2","estimate","21.4984"
"nm7","290","THETA2","prse",NA
"nm7","290","THETA3","estimate","0.0693102"
"nm7","290","THETA3","prse",NA
"nm7","290","THETA4","estimate","3.68122"
"nm7","290","THETA4","prse",NA
"nm7","290","THETA5","estimate","87.5926"
"nm7","290","THETA5","prse",NA
"nm7","290","THETA6","estimate","1.11154"
